season,week,date,type,team,trade_partner,player_added,position_added,value_added,player_dropped,position_dropped,value_dropped,faab_bid,waiver_priority,value,trade_initiator,items_gained,items_lost,transaction_id,service_key
2022,15,2022-12-14 09:53:07,add/drop,Cambrias,,Aaron Rodgers,QB,-0.98,Kyler Murray,QB,,,,0,0,Aaron Rodgers (QB/GB) [-0.98],Kyler Murray (QB/ARI),2254241,414.l.367036.tr.402
2022,15,2022-12-13 11:48:54,drop,Antdell & Ernie,,,,,Seattle Seahawks,DEF,-1.06,,,0,0,,Seattle Seahawks (DEF/SEA) [-1.06],2254014,414.l.367036.tr.396
2022,14,2022-12-11 16:46:31,add,Antdell & Ernie,,Tom Brady,QB,2.56,,,,,,2.56,0,Tom Brady (QB/TB) [2.56],,2254015,414.l.367036.tr.395
2022,14,2022-12-11 15:50:16,add/drop,Frank & Julian,,Demarcus Robinson,WR,-4.8,Gus Edwards,RB,-4.45,,,0,0,Demarcus Robinson (WR/BAL) [-4.8],Gus Edwards (RB/LAC) [-4.45],2254313,414.l.367036.tr.394
2022,14,2022-12-11 14:45:22,add/drop,Pung & Tralie,,Arizona Cardinals,DEF,-2.12,Chicago Bears,DEF,-5.65,,,0,0,Arizona Cardinals (DEF/ARI) [-2.12],Chicago Bears (DEF/CHI) [-5.65],2254173,414.l.367036.tr.393
2022,14,2022-12-10 17:54:03,add/drop,Cambrias,,Darius Slayton,WR,-4.75,Tom Brady,QB,2.56,,,-2.56,0,Darius Slayton (WR/NYG) [-4.75],Tom Brady (QB/TB) [2.56],2254242,414.l.367036.tr.392
2022,14,2022-12-10 11:44:27,add/drop,John Juliano,,Brandon McManus,K,-1.41,Wil Lutz,K,-3.76,,,0,0,Brandon McManus (K/DEN) [-1.41],Wil Lutz (K/NO) [-3.76],2254112,414.l.367036.tr.391
2022,14,2022-12-09 18:00:14,add/drop,Frank & Julian,,Travis Homer,RB,-7.22,Nico Collins,WR,,,,0,0,Travis Homer (RB/SEA) [-7.22],Nico Collins (WR/HOU),2254314,414.l.367036.tr.390
2022,14,2022-12-09 17:58:38,add/drop,Nolan & Vinny,,Kenneth Gainwell,RB,-5.46,Foster Moreau,TE,-3.79,,,0,0,Kenneth Gainwell (RB/PHI) [-5.46],Foster Moreau (TE/NO) [-3.79],2254144,414.l.367036.tr.389
2022,14,2022-12-09 17:57:13,add/drop,Nolan & Vinny,,Joshua Kelley,RB,-3.69,Odell Beckham,WR,,,,0,0,Joshua Kelley (RB/LAC) [-3.69],Odell Beckham (WR/MIA),2254145,414.l.367036.tr.388
2022,14,2022-12-09 17:55:54,add/drop,Richie,,D.J. Chark,WR,-0.09,Darius Slayton,WR,-4.75,,,0,0,D.J. Chark (WR/DET) [-0.09],Darius Slayton (WR/NYG) [-4.75],2253977,414.l.367036.tr.387
2022,14,2022-12-08 13:17:01,add/drop,Richie,,Las Vegas Raiders,DEF,-2.35,Arizona Cardinals,DEF,-2.12,,,0,0,Las Vegas Raiders (DEF/LV) [-2.35],Arizona Cardinals (DEF/ARI) [-2.12],2253978,414.l.367036.tr.386
2022,14,2022-12-08 12:09:40,add/drop,Antdell & Ernie,,Green Bay Packers,DEF,3.06,Las Vegas Raiders,DEF,-2.35,,,3.06,0,Green Bay Packers (DEF/GB) [3.06],Las Vegas Raiders (DEF/LV) [-2.35],2254016,414.l.367036.tr.385
2022,14,2022-12-07 15:53:42,add/drop,Frank & Julian,,Tyler Huntley,QB,-7.16,Mike White,QB,-11.89,,,0,0,Tyler Huntley (QB/CLE) [-7.16],Mike White (QB/MIA) [-11.89],2254315,414.l.367036.tr.384
2022,14,2022-12-07 15:50:51,drop,Frank & Julian,,,,,Logan Thomas,TE,-2.31,,,0,0,,Logan Thomas (TE/WAS) [-2.31],2254316,414.l.367036.tr.383
2022,14,2022-12-07 13:08:20,add,Antdell & Ernie,,Tennessee Titans,DEF,-3.29,,,,,,0,0,Tennessee Titans (DEF/TEN) [-3.29],,2254017,414.l.367036.tr.382
2022,14,2022-12-07 08:30:33,add/drop,Richie,,Arizona Cardinals,DEF,-2.12,Washington Commanders,DEF,-5.88,5,,0,0,Arizona Cardinals (DEF/ARI) [-2.12],Washington Commanders (DEF/WAS) [-5.88],2253979,414.l.367036.tr.376
2022,14,2022-12-07 08:30:33,add/drop,Richie,,Cam Akers,RB,7.11,Treylon Burks,WR,-7.74,25,,7.11,0,Cam Akers (RB/LAR) [7.11],Treylon Burks (WR/TEN) [-7.74],2253980,414.l.367036.tr.375
2022,14,2022-12-07 08:30:33,add,Richie,,Jared Goff,QB,5.51,,,,27,,5.51,0,Jared Goff (QB/DET) [5.51],,2253981,414.l.367036.tr.374
2022,14,2022-12-07 08:30:33,add/drop,Antdell & Ernie,,Pittsburgh Steelers,DEF,-0.94,Cleveland Browns,DEF,0.94,,,-0.94,0,Pittsburgh Steelers (DEF/PIT) [-0.94],Cleveland Browns (DEF/CLE) [0.94],2254018,414.l.367036.tr.378
2022,14,2022-12-07 08:30:33,add/drop,Ronnie,,Cade Otton,TE,-3.72,Hayden Hurst,TE,,4,,0,0,Cade Otton (TE/TB) [-3.72],Hayden Hurst (TE/CIN),2254219,414.l.367036.tr.377
2022,14,2022-12-06 13:13:22,drop,Antdell & Ernie,,,,,JaMycal Hasty,RB,-3.91,,,0,0,,JaMycal Hasty (RB/NE) [-3.91],2254019,414.l.367036.tr.373
2022,13,2022-12-05 18:04:16,drop,Antdell & Ernie,,,,,Skyy Moore,WR,-14.62,,,0,0,,Skyy Moore (WR/KC) [-14.62],2254020,414.l.367036.tr.372
2022,13,2022-12-05 00:59:51,drop,Richie,,,,,Jimmy Garoppolo,QB,-19.61,,,0,0,,Jimmy Garoppolo (QB/LAR) [-19.61],2253982,414.l.367036.tr.371
2022,13,2022-12-04 20:07:19,add/drop,Antdell & Ernie,,Las Vegas Raiders,DEF,-2.35,Tyrion Davis-Price,RB,-13.85,,,0,0,Las Vegas Raiders (DEF/LV) [-2.35],Tyrion Davis-Price (RB/PHI) [-13.85],2254021,414.l.367036.tr.370
2022,13,2022-12-04 18:01:26,add,Antdell & Ernie,,Tyrion Davis-Price,RB,-13.85,,,,,,0,0,Tyrion Davis-Price (RB/PHI) [-13.85],,2254022,414.l.367036.tr.369
2022,13,2022-12-04 17:59:21,drop,Antdell & Ernie,,,,,Tyler Conklin,TE,-1.71,,,0,0,,Tyler Conklin (TE/NYJ) [-1.71],2254023,414.l.367036.tr.368
2022,13,2022-12-04 15:18:25,add/drop,Chris & Dom,,Chase Claypool,WR,-16.41,Benny Snell,RB,-13.44,,,0,0,Chase Claypool (WR/PIT) [-16.41],Benny Snell (RB/FA) [-13.44],2254076,414.l.367036.tr.367
2022,13,2022-12-04 14:20:49,add/drop,Frank & Julian,,Logan Thomas,TE,-3.56,Cam Akers,RB,11.68,,,-11.68,0,Logan Thomas (TE/WAS) [-3.56],Cam Akers (RB/LAR) [11.68],2254317,414.l.367036.tr.366
2022,13,2022-12-02 21:26:08,add,Antdell & Ernie,,Skyy Moore,WR,-14.62,,,,,,0,0,Skyy Moore (WR/KC) [-14.62],,2254024,414.l.367036.tr.365
2022,13,2022-12-02 17:49:23,add/drop,Antdell & Ernie,,Tyler Conklin,TE,-1.71,Green Bay Packers,DEF,4.71,,,-4.71,0,Tyler Conklin (TE/NYJ) [-1.71],Green Bay Packers (DEF/GB) [4.71],2254025,414.l.367036.tr.364
2022,13,2022-12-01 15:06:08,add/drop,Ronnie,,Tyler Allgeier,RB,2.76,Cade Otton,TE,-2.44,,,2.76,0,Tyler Allgeier (RB/ATL) [2.76],Cade Otton (TE/TB) [-2.44],2254220,414.l.367036.tr.363
2022,13,2022-12-01 11:26:03,drop,Cambrias,,,,,Elijah Mitchell,RB,,,,0,0,,Elijah Mitchell (RB/SF),2254243,414.l.367036.tr.362
2022,13,2022-11-30 15:49:07,add/drop,Frank & Julian,,Mike White,QB,-10.92,Demarcus Robinson,WR,-7.03,,,0,0,Mike White (QB/MIA) [-10.92],Demarcus Robinson (WR/BAL) [-7.03],2254318,414.l.367036.tr.361
2022,13,2022-11-30 12:40:36,add/drop,Chris & Dom,,Mack Hollins,WR,-6.53,Aaron Rodgers,QB,-4.26,,,0,0,Mack Hollins (WR/LV) [-6.53],Aaron Rodgers (QB/GB) [-4.26],2254077,414.l.367036.tr.360
2022,13,2022-11-30 12:38:19,add/drop,Chris & Dom,,Ameer Abdullah,RB,-11.29,Allen Robinson,WR,,,,0,0,Ameer Abdullah (RB/LV) [-11.29],Allen Robinson (WR/LAR),2254078,414.l.367036.tr.359
2022,13,2022-11-30 12:22:26,add/drop,Nolan & Vinny,,Zay Jones,WR,1.79,James Robinson,RB,-14.59,,,1.79,0,Zay Jones (WR/JAX) [1.79],James Robinson (RB/JAX) [-14.59],2254146,414.l.367036.tr.358
2022,13,2022-11-30 09:17:25,add/drop,Antdell & Ernie,,Seattle Seahawks,DEF,-2.94,Miami Dolphins,DEF,-3.24,,,0,0,Seattle Seahawks (DEF/SEA) [-2.94],Miami Dolphins (DEF/MIA) [-3.24],2254026,414.l.367036.tr.354
2022,13,2022-11-30 09:17:25,add/drop,Antdell & Ernie,,Cleveland Browns,DEF,7.35,Parris Campbell,WR,-11.06,,,7.35,0,Cleveland Browns (DEF/CLE) [7.35],Parris Campbell (WR/IND) [-11.06],2254027,414.l.367036.tr.353
2022,13,2022-11-30 09:17:25,add/drop,Antdell & Ernie,,JaMycal Hasty,RB,-7.68,Marcus Mariota,QB,-17.21,,,0,0,JaMycal Hasty (RB/NE) [-7.68],Marcus Mariota (QB/ATL) [-17.21],2254028,414.l.367036.tr.352
2022,13,2022-11-30 09:17:25,add/drop,Chris & Dom,,Benny Snell,RB,-13.44,New York Giants,DEF,2.06,3,,-2.06,0,Benny Snell (RB/FA) [-13.44],New York Giants (DEF/NYG) [2.06],2254079,414.l.367036.tr.350
2022,13,2022-11-30 09:17:25,add/drop,Rob & GregBo,,Zonovan Knight,RB,-2.09,Jake Elliott,K,-0.59,7,,0,0,Zonovan Knight (RB/DET) [-2.09],Jake Elliott (K/PHI) [-0.59],2254209,414.l.367036.tr.349
2022,13,2022-11-30 09:17:25,add,Ronnie,,DeAndre Carter,WR,-15.68,,,,,,0,0,DeAndre Carter (WR/LAC) [-15.68],,2254221,414.l.367036.tr.351
2022,13,2022-11-30 09:17:25,add,Cambrias,,Jordan Mason,RB,-7.71,,,,,,0,0,Jordan Mason (RB/SF) [-7.71],,2254244,414.l.367036.tr.355
2022,13,2022-11-30 09:17:25,add/drop,Mike Long,,James Cook,RB,-0.56,Tyler Allgeier,RB,2.76,,,-2.76,0,James Cook (RB/BUF) [-0.56],Tyler Allgeier (RB/ATL) [2.76],2254290,414.l.367036.tr.356
2022,13,2022-11-29 21:14:09,drop,Richie,,,,,Ameer Abdullah,RB,-11.29,,,0,0,,Ameer Abdullah (RB/LV) [-11.29],2253983,414.l.367036.tr.348
2022,12,2022-11-28 00:13:54,add/drop,Antdell & Ernie,,Green Bay Packers,DEF,3.53,Keaontay Ingram,RB,-21.25,,,3.53,0,Green Bay Packers (DEF/GB) [3.53],Keaontay Ingram (RB/KC) [-21.25],2254029,414.l.367036.tr.347
2022,12,2022-11-25 22:58:21,add/drop,Richie,,Ameer Abdullah,RB,-12.11,Darrell Henderson,RB,,,,0,0,Ameer Abdullah (RB/LV) [-12.11],Darrell Henderson (RB/LAR),2253984,414.l.367036.tr.346
2022,12,2022-11-25 00:02:38,add/drop,Phil Baldino,,Robbie Gould,K,3.53,Greg Joseph,K,0.35,,,3.18,0,Robbie Gould (K/SF) [3.53],Greg Joseph (K/MIN) [0.35],2254094,414.l.367036.tr.345
2022,12,2022-11-23 09:54:14,add/drop,Richie,,Jason Sanders,K,-0.35,Kyle Pitts,TE,,,,0,0,Jason Sanders (K/MIA) [-0.35],Kyle Pitts (TE/ATL),2253985,414.l.367036.tr.344
2022,12,2022-11-23 09:53:01,add/drop,Richie,,Washington Commanders,DEF,-8.12,New Orleans Saints,DEF,0,,,0,0,Washington Commanders (DEF/WAS) [-8.12],New Orleans Saints (DEF/NO) [0],2253986,414.l.367036.tr.343
2022,12,2022-11-23 08:24:30,add/drop,Richie,,Taysom Hill,QB,-11.93,Greg Zuerlein,K,-1.06,29,,0,0,Taysom Hill (QB/NO) [-11.93],Greg Zuerlein (K/NYJ) [-1.06],2253987,414.l.367036.tr.335
2022,12,2022-11-23 08:24:30,add/drop,Phil Baldino,,Samaje Perine,RB,-0.78,Clyde Edwards-Helaire,RB,,35,,0,0,Samaje Perine (RB/CIN) [-0.78],Clyde Edwards-Helaire (RB/KC),2254095,414.l.367036.tr.334
2022,12,2022-11-23 08:24:30,add,Nolan & Vinny,,Jason Myers,K,-0.35,,,,,,0,0,Jason Myers (K/SEA) [-0.35],,2254147,414.l.367036.tr.338
2022,12,2022-11-23 08:24:30,add/drop,Pung & Tralie,,Chicago Bears,DEF,-13.06,Los Angeles Rams,DEF,0,,,0,0,Chicago Bears (DEF/CHI) [-13.06],Los Angeles Rams (DEF/LAR) [0],2254174,414.l.367036.tr.340
2022,12,2022-11-23 08:24:30,add/drop,Rob & GregBo,,Latavius Murray,RB,1.91,Melvin Gordon,RB,,37,,1.91,0,Latavius Murray (RB/BUF) [1.91],Melvin Gordon (RB/DEN),2254210,414.l.367036.tr.333
2022,12,2022-11-23 08:24:30,add/drop,Cambrias,,Tom Brady,QB,8.96,Washington Commanders,DEF,-8.12,,,8.96,0,Tom Brady (QB/TB) [8.96],Washington Commanders (DEF/WAS) [-8.12],2254245,414.l.367036.tr.339
2022,12,2022-11-23 08:24:30,add/drop,Frank & Julian,,Demarcus Robinson,WR,-11.15,Jack Stoll,TE,-11.61,5,,0,0,Demarcus Robinson (WR/BAL) [-11.15],Jack Stoll (TE/NYG) [-11.61],2254319,414.l.367036.tr.337
2022,12,2022-11-23 08:24:30,add/drop,Frank & Julian,,Cam Akers,RB,11.65,Terrace Marshall,WR,-17.05,8,,11.65,0,Cam Akers (RB/LAR) [11.65],Terrace Marshall (WR/CAR) [-17.05],2254320,414.l.367036.tr.336
2022,11,2022-11-21 00:18:28,add/drop,Antdell & Ernie,,Miami Dolphins,DEF,-1.65,Nyheim Hines,RB,-24.5,,,0,0,Miami Dolphins (DEF/MIA) [-1.65],Nyheim Hines (RB/IND) [-24.5],2254030,414.l.367036.tr.332
2022,11,2022-11-20 16:10:00,add,Nolan & Vinny,,Cooper Kupp,WR,,,,,,,0,0,Cooper Kupp (WR/LAR),,2254148,414.l.367036.tr.331
2022,11,2022-11-20 16:06:52,add,Frank & Julian,,Nico Collins,WR,-19.15,,,,,,0,0,Nico Collins (WR/HOU) [-19.15],,2254321,414.l.367036.tr.330
2022,11,2022-11-20 16:05:26,drop,Frank & Julian,,,,,Cooper Kupp,WR,,,,0,0,,Cooper Kupp (WR/LAR),2254322,414.l.367036.tr.329
2022,11,2022-11-18 20:25:21,trade,Pung & Tralie,Mike Long,,,,,,,,,18.57,1,Tyler Higbee (TE/LAR) [5.02],Courtland Sutton (WR/DEN) [-13.55],2254175,414.l.367036.tr.328
2022,11,2022-11-18 20:25:21,trade,Mike Long,Pung & Tralie,,,,,,,,,-18.57,0,Courtland Sutton (WR/DEN) [-13.55],Tyler Higbee (TE/LAR) [5.02],2254291,414.l.367036.tr.328
2022,11,2022-11-18 16:05:53,add/drop,Chris & Dom,,New York Giants,DEF,-0.82,Matt Gay,K,4.12,,,-4.12,0,New York Giants (DEF/NYG) [-0.82],Matt Gay (K/LAR) [4.12],2254080,414.l.367036.tr.327
2022,11,2022-11-18 14:13:34,add/drop,Ronnie,,Marquez Valdes-Scantling,WR,-15.77,Mecole Hardman,WR,,,,0,0,Marquez Valdes-Scantling (WR/KC) [-15.77],Mecole Hardman (WR/KC),2254222,414.l.367036.tr.326
2022,11,2022-11-17 19:22:39,add/drop,Richie,,Darius Slayton,WR,-5.97,Wan'Dale Robinson,WR,-24.62,,,0,0,Darius Slayton (WR/NYG) [-5.97],Wan'Dale Robinson (WR/NYG) [-24.62],2253988,414.l.367036.tr.325
2022,11,2022-11-17 15:12:14,add/drop,Antdell & Ernie,,Keaontay Ingram,RB,-29.19,Tom Brady,QB,6.77,,,-6.77,0,Keaontay Ingram (RB/KC) [-29.19],Tom Brady (QB/TB) [6.77],2254031,414.l.367036.tr.324
2022,11,2022-11-17 01:20:32,add/drop,Pung & Tralie,,Trey McBride,TE,-1.11,Younghoe Koo,K,-0.41,,,0,0,Trey McBride (TE/ARI) [-1.11],Younghoe Koo (K/ATL) [-0.41],2254176,414.l.367036.tr.323
2022,11,2022-11-16 19:57:10,add/drop,Cambrias,,Minnesota Vikings,DEF,-11.12,New York Giants,DEF,-0.82,,,0,0,Minnesota Vikings (DEF/MIN) [-11.12],New York Giants (DEF/NYG) [-0.82],2254246,414.l.367036.tr.322
2022,11,2022-11-16 19:56:30,add/drop,Cambrias,,Washington Commanders,DEF,-3.71,Tyler Conklin,TE,-1.85,,,0,0,Washington Commanders (DEF/WAS) [-3.71],Tyler Conklin (TE/NYJ) [-1.85],2254247,414.l.367036.tr.321
2022,11,2022-11-16 19:41:26,trade,Phil Baldino,Cambrias,,,,,,,,,-10.98,1,Jeffery Wilson (RB/SF) [-15.19] | Baltimore Ravens (DEF/BAL) [3.29] | Trevor Lawrence (QB/JAX) [12.28],New York Giants (DEF/NYG) [-0.82] | Tyler Conklin (TE/NYJ) [-1.85] | Dak Prescott (QB/DAL) [14.03],2254096,414.l.367036.tr.320
2022,11,2022-11-16 19:41:26,trade,Cambrias,Phil Baldino,,,,,,,,,10.98,0,New York Giants (DEF/NYG) [-0.82] | Tyler Conklin (TE/NYJ) [-1.85] | Dak Prescott (QB/DAL) [14.03],Jeffery Wilson (RB/SF) [-15.19] | Baltimore Ravens (DEF/BAL) [3.29] | Trevor Lawrence (QB/JAX) [12.28],2254248,414.l.367036.tr.320
2022,11,2022-11-16 18:14:56,add/drop,Antdell & Ernie,,Parris Campbell,WR,-16.51,Chase Edmonds,RB,-22.81,,,0,0,Parris Campbell (WR/IND) [-16.51],Chase Edmonds (RB/MIA) [-22.81],2254032,414.l.367036.tr.319
2022,11,2022-11-16 14:09:40,add/drop,Phil Baldino,,Kansas City Chiefs,DEF,2.47,Phillip Dorsett,WR,-23.96,,,2.47,0,Kansas City Chiefs (DEF/KC) [2.47],Phillip Dorsett (WR/HOU) [-23.96],2254097,414.l.367036.tr.318
2022,11,2022-11-16 11:41:13,add/drop,Frank & Julian,,New York Jets,DEF,-4.94,Robbie Gould,K,4.94,,,-4.94,0,New York Jets (DEF/NYJ) [-4.94],Robbie Gould (K/SF) [4.94],2254323,414.l.367036.tr.317
2022,11,2022-11-16 09:55:24,add/drop,Richie,,Greg Zuerlein,K,-2.06,Mack Hollins,WR,-5.06,,,0,0,Greg Zuerlein (K/NYJ) [-2.06],Mack Hollins (WR/LV) [-5.06],2253989,414.l.367036.tr.316
2022,11,2022-11-16 09:48:25,add/drop,Richie,,Treylon Burks,WR,-10.91,Jason Myers,K,-2.88,,,0,0,Treylon Burks (WR/TEN) [-10.91],Jason Myers (K/SEA) [-2.88],2253990,414.l.367036.tr.315
2022,11,2022-11-16 08:30:49,add,Antdell & Ernie,,Marcus Mariota,QB,-21.61,,,,,,0,0,Marcus Mariota (QB/ATL) [-21.61],,2254033,414.l.367036.tr.308
2022,11,2022-11-16 08:30:49,add/drop,Chris & Dom,,Allen Robinson,WR,-26.56,Robert Tonyan,TE,-8.73,45,,0,0,Allen Robinson (WR/LAR) [-26.56],Robert Tonyan (TE/GB) [-8.73],2254081,414.l.367036.tr.300
2022,11,2022-11-16 08:30:49,add/drop,John Juliano,,Cincinnati Bengals,DEF,-2.06,Tennessee Titans,DEF,-8.65,,,0,0,Cincinnati Bengals (DEF/CIN) [-2.06],Tennessee Titans (DEF/TEN) [-8.65],2254113,414.l.367036.tr.310
2022,11,2022-11-16 08:30:49,add,Nolan & Vinny,,Foster Moreau,TE,-5.27,,,,,,0,0,Foster Moreau (TE/NO) [-5.27],,2254149,414.l.367036.tr.307
2022,11,2022-11-16 08:30:49,add/drop,Nolan & Vinny,,Nick Folk,K,-1.65,Jason Sanders,K,-2.88,7,,0,0,Nick Folk (K/NE) [-1.65],Jason Sanders (K/MIA) [-2.88],2254150,414.l.367036.tr.301
2022,11,2022-11-16 08:30:49,add/drop,Pung & Tralie,,Daniel Jones,QB,19.76,Chase Claypool,WR,-26.02,1,,19.76,0,Daniel Jones (QB/NYG) [19.76],Chase Claypool (WR/PIT) [-26.02],2254177,414.l.367036.tr.305
2022,11,2022-11-16 08:30:49,add/drop,Pung & Tralie,,Los Angeles Rams,DEF,-0.41,Atlanta Falcons,DEF,-8.65,2,,0,0,Los Angeles Rams (DEF/LAR) [-0.41],Atlanta Falcons (DEF/ATL) [-8.65],2254178,414.l.367036.tr.304
2022,11,2022-11-16 08:30:49,add/drop,Pung & Tralie,,Juwan Johnson,TE,-0.21,Treylon Burks,WR,-10.91,3,,0,0,Juwan Johnson (TE/NO) [-0.21],Treylon Burks (WR/TEN) [-10.91],2254179,414.l.367036.tr.303
2022,11,2022-11-16 08:30:49,add,Mike Long,,Jerick McKinnon,RB,20.34,,,,,,20.34,0,Jerick McKinnon (RB/KC) [20.34],,2254292,414.l.367036.tr.309
2022,11,2022-11-16 08:30:49,add/drop,Frank & Julian,,Jameson Williams,WR,-26.39,Arizona Cardinals,DEF,-10.71,,,0,0,Jameson Williams (WR/DET) [-26.39],Arizona Cardinals (DEF/ARI) [-10.71],2254324,414.l.367036.tr.306
2022,11,2022-11-16 08:30:49,add/drop,Frank & Julian,,Jack Stoll,TE,-14.66,Kylen Granson,TE,-14.86,4,,0,0,Jack Stoll (TE/NYG) [-14.66],Kylen Granson (TE/IND) [-14.86],2254325,414.l.367036.tr.302
2022,11,2022-11-16 08:30:48,add/drop,Nolan & Vinny,,Christian Watson,WR,3.66,Khalil Herbert,RB,-28.08,52,,3.66,0,Christian Watson (WR/GB) [3.66],Khalil Herbert (RB/CHI) [-28.08],2254151,414.l.367036.tr.299
2022,11,2022-11-16 00:39:27,drop,Phil Baldino,,,,,Jacksonville Jaguars,DEF,3.71,,,-3.71,0,,Jacksonville Jaguars (DEF/JAX) [3.71],2254098,414.l.367036.tr.298
2022,11,2022-11-16 00:04:19,drop,Antdell & Ernie,,,,,Kansas City Chiefs,DEF,2.47,,,-2.47,0,,Kansas City Chiefs (DEF/KC) [2.47],2254034,414.l.367036.tr.297
2022,11,2022-11-15 23:56:39,trade,Antdell & Ernie,Nolan & Vinny,,,,,,,,,50.12,1,T.J. Hockenson (TE/DET) [20.51] | DeVonta Smith (WR/PHI) [21.25],Christian Kirk (WR/JAX) [-8.36],2254035,414.l.367036.tr.296
2022,11,2022-11-15 23:56:39,drop,Antdell & Ernie,,,,,Zach Ertz,TE,,,,0,0,,Zach Ertz (TE/ARI),2254036,414.l.367036.tr.295
2022,11,2022-11-15 23:56:39,trade,Nolan & Vinny,Antdell & Ernie,,,,,,,,,-50.12,0,Christian Kirk (WR/JAX) [-8.36],T.J. Hockenson (TE/DET) [20.51] | DeVonta Smith (WR/PHI) [21.25],2254152,414.l.367036.tr.296
2022,11,2022-11-15 13:16:40,drop,Nolan & Vinny,,,,,Daniel Jones,QB,19.76,,,-19.76,0,,Daniel Jones (QB/NYG) [19.76],2254153,414.l.367036.tr.294
2022,11,2022-11-15 12:04:14,drop,Mike Long,,,,,Las Vegas Raiders,DEF,-2.88,,,0,0,,Las Vegas Raiders (DEF/LV) [-2.88],2254293,414.l.367036.tr.293
2022,10,2022-11-14 19:12:11,add/drop,Rob & GregBo,,Jake Elliott,K,-2.35,Caleb Huntley,RB,-36.42,,,0,0,Jake Elliott (K/PHI) [-2.35],Caleb Huntley (RB/FA) [-36.42],2254211,414.l.367036.tr.292
2022,10,2022-11-13 23:21:32,drop,Cambrias,,,,,Taysom Hill,QB,-31.69,,,0,0,,Taysom Hill (QB/NO) [-31.69],2254249,414.l.367036.tr.291
2022,10,2022-11-13 17:09:46,add/drop,Frank & Julian,,Kylen Granson,TE,-18.26,Eno Benjamin,RB,-39.25,,,0,0,Kylen Granson (TE/IND) [-18.26],Eno Benjamin (RB/ARI) [-39.25],2254326,414.l.367036.tr.290
2022,10,2022-11-12 13:15:02,add,Ronnie,,Jahan Dotson,WR,-10.73,,,,,,0,0,Jahan Dotson (WR/WAS) [-10.73],,2254223,414.l.367036.tr.289
2022,10,2022-11-11 20:26:36,add/drop,Cambrias,,Donovan Peoples-Jones,WR,0,Chuba Hubbard,RB,-11.01,,,0,0,Donovan Peoples-Jones (WR/CLE) [0],Chuba Hubbard (RB/CAR) [-11.01],2254250,414.l.367036.tr.288
2022,10,2022-11-11 20:03:41,add/drop,Richie,,Mack Hollins,WR,-9.55,Hunter Renfrow,WR,-32.71,,,0,0,Mack Hollins (WR/LV) [-9.55],Hunter Renfrow (WR/LV) [-32.71],2253991,414.l.367036.tr.287
2022,10,2022-11-10 21:32:39,add/drop,Chris & Dom,,Matt Gay,K,3.76,Cam Akers,RB,7.48,,,-3.72,0,Matt Gay (K/LAR) [3.76],Cam Akers (RB/LAR) [7.48],2254082,414.l.367036.tr.286
2022,10,2022-11-10 18:03:26,add/drop,Pung & Tralie,,Treylon Burks,WR,-15.48,Parris Campbell,WR,-14.73,,,0,0,Treylon Burks (WR/TEN) [-15.48],Parris Campbell (WR/IND) [-14.73],2254180,414.l.367036.tr.285
2022,10,2022-11-10 14:19:25,add/drop,Cambrias,,Trevor Lawrence,QB,8.72,Deon Jackson,RB,-30.73,,,8.72,0,Trevor Lawrence (QB/JAX) [8.72],Deon Jackson (RB/NYJ) [-30.73],2254251,414.l.367036.tr.284
2022,10,2022-11-09 20:45:20,add/drop,Frank & Julian,,Arizona Cardinals,DEF,-11.76,Matthew Stafford,QB,-52.68,,,0,0,Arizona Cardinals (DEF/ARI) [-11.76],Matthew Stafford (QB/LAR) [-52.68],2254327,414.l.367036.tr.283
2022,10,2022-11-09 18:19:20,add/drop,Pung & Tralie,,Jaylen Warren,RB,-17.18,Marquez Valdes-Scantling,WR,-16.52,,,0,0,Jaylen Warren (RB/PIT) [-17.18],Marquez Valdes-Scantling (WR/KC) [-16.52],2254181,414.l.367036.tr.282
2022,10,2022-11-09 15:22:28,add/drop,Pung & Tralie,,Atlanta Falcons,DEF,-12.71,Indianapolis Colts,DEF,-3.76,,,0,0,Atlanta Falcons (DEF/ATL) [-12.71],Indianapolis Colts (DEF/IND) [-3.76],2254182,414.l.367036.tr.281
2022,10,2022-11-09 15:06:51,add/drop,Frank & Julian,,Terrace Marshall,WR,-24.19,Minnesota Vikings,DEF,-8.94,,,0,0,Terrace Marshall (WR/CAR) [-24.19],Minnesota Vikings (DEF/MIN) [-8.94],2254328,414.l.367036.tr.280
2022,10,2022-11-09 11:49:46,add/drop,Frank & Julian,,Robbie Gould,K,7.06,Noah Fant,TE,-2.82,,,7.06,0,Robbie Gould (K/SF) [7.06],Noah Fant (TE/SEA) [-2.82],2254329,414.l.367036.tr.279
2022,10,2022-11-09 10:49:38,add,Antdell & Ernie,,Kansas City Chiefs,DEF,2.35,,,,,,2.35,0,Kansas City Chiefs (DEF/KC) [2.35],,2254037,414.l.367036.tr.278
2022,10,2022-11-09 10:15:57,add,Cambrias,,Denver Broncos,DEF,-8.47,,,,,,0,0,Denver Broncos (DEF/DEN) [-8.47],,2254252,414.l.367036.tr.277
2022,10,2022-11-09 08:33:11,add/drop,Richie,,New Orleans Saints,DEF,0,Cincinnati Bengals,DEF,-5.65,8,,0,0,New Orleans Saints (DEF/NO) [0],Cincinnati Bengals (DEF/CIN) [-5.65],2253992,414.l.367036.tr.264
